unit_price_usd,profit_usd,shipping_cost_usd,profit_margin_pct,cost_usd,total_price_usd
174.42,110.26,15.78,35.12,203.7,313.96
18.61,22.36,17.26,33.37,44.64,67.0
99.63,95.84,10.86,37.72,158.22,254.06
170.11,228.37,0.25,39.49,350.0,578.37
131.86,36.75,0.94,30.97,81.92,118.67
101.47,29.95,6.6,34.72,56.3,86.25
207.7,62.3,4.12,33.33,124.63,186.93
221.22,164.16,16.61,39.06,256.16,420.32
344.1,604.05,21.9,39.01,944.4,1548.45
105.88,99.11,13.44,32.84,202.65,301.76
134.96,17.18,6.52,15.91,90.79,107.97
17.51,14.63,8.44,49.14,15.14,29.77
15.72,7.53,8.68,41.4,13.04,22.06
198.25,385.27,20.75,51.14,368.08,753.35
176.37,51.9,18.69,30.98,115.65,167.55
110.69,294.35,15.98,53.18,259.1,553.45
152.14,252.87,19.16,34.99,469.8,722.67
174.74,102.14,5.17,19.48,422.08,524.22
104.39,56.7,22.48,30.18,131.2,187.9
74.43,14.51,22.31,22.93,48.76,63.27
47.13,22.75,14.35,48.27,24.38,47.13
238.93,190.54,10.33,46.91,215.64,406.18
221.18,62.86,16.9,37.89,103.02,165.88
243.42,197.15,11.74,23.82,630.48,827.63
155.15,146.82,0.25,31.54,318.63,465.45
153.32,249.15,6.89,32.5,517.45,766.6
245.71,499.3,6.65,40.64,729.25,1228.55
23.17,13.44,7.36,58.01,13.04,23.17
135.1,323.25,22.31,47.85,352.25,675.5
104.37,69.58,11.28,33.33,139.16,208.74
60.21,11.53,3.46,23.94,36.64,48.17
208.33,100.21,9.55,48.1,108.12,208.33
17.8,17.01,24.24,42.47,23.04,40.05
30.21,61.32,20.05,50.74,59.52,120.84
167.59,74.08,2.81,19.65,303.0,377.08
42.22,54.83,14.86,48.1,59.16,113.99
49.04,38.82,4.0,39.58,59.26,98.08
77.86,121.16,18.08,54.6,100.74,221.9
139.37,190.17,10.14,37.9,311.56,501.73
35.9,23.86,8.35,36.92,40.76,64.62
275.99,307.01,20.9,29.66,727.95,1034.96
125.14,27.63,15.6,24.53,85.0,112.63
192.56,135.52,1.73,35.19,249.6,385.12
63.27,67.15,22.84,39.31,103.68,170.83
92.27,194.52,7.44,46.85,220.7,415.22
31.61,32.12,8.64,53.48,27.94,60.06
82.72,56.31,8.75,35.83,100.86,157.17
335.16,88.83,23.04,29.45,212.81,301.64
383.58,694.2,13.61,45.24,840.12,1534.32
131.19,131.01,4.89,36.99,223.2,354.21
64.97,89.45,1.38,36.23,157.44,246.89
280.68,467.25,13.87,55.49,374.79,842.04
400.46,616.11,24.64,48.08,665.36,1281.47
102.74,177.44,21.85,43.18,233.52,410.96
360.84,784.3,21.57,50.36,850.8,1713.99
57.74,82.76,9.41,30.18,191.5,274.26
229.48,119.51,20.46,54.82,98.5,218.01
116.36,63.71,23.4,54.75,52.65,116.36
55.13,75.86,9.75,50.96,72.99,148.85
462.73,414.04,20.21,44.74,511.42,925.46
23.36,19.79,3.97,35.3,36.27,56.06
173.85,239.01,0.61,32.35,499.85,738.86
72.45,34.85,16.61,28.29,88.32,123.17
22.49,45.58,1.4,42.67,61.25,106.83
75.31,24.29,24.38,33.95,47.25,71.54
422.06,220.0,8.21,32.58,455.3,675.3
130.81,151.0,14.36,57.72,110.62,261.62
75.89,40.3,0.25,29.5,96.3,136.6
411.12,385.27,22.06,32.88,786.42,1171.69
367.67,355.94,17.21,30.25,820.6,1176.54
68.14,113.56,0.92,41.66,159.0,272.56
29.84,42.3,22.92,39.38,65.12,107.42
183.6,190.76,12.85,51.95,176.44,367.2
45.39,47.06,11.06,54.57,39.18,86.24
132.11,53.17,20.11,47.35,59.12,112.29
117.02,74.2,23.9,33.37,148.14,222.34
120.79,296.65,2.31,54.58,246.9,543.55
23.88,16.62,4.56,40.94,23.98,40.6
136.39,391.2,21.45,57.36,290.75,681.95
429.41,501.2,5.55,30.72,1097.55,1631.76
25.51,40.81,17.38,56.13,31.89,72.7
296.63,227.6,10.88,28.42,573.3,800.9
96.25,98.15,7.65,26.84,267.6,365.75
475.51,84.97,13.24,21.86,303.72,388.69
195.99,274.41,7.97,46.67,313.56,587.97
126.54,186.29,3.73,34.64,351.5,537.79
225.71,216.32,3.36,47.92,235.1,451.42
218.08,205.35,22.99,49.56,209.0,414.35
84.76,57.13,19.36,37.45,95.44,152.57
138.57,167.55,17.95,40.3,248.16,415.71
106.83,93.55,3.53,36.49,162.84,256.39
294.07,228.7,24.68,38.89,359.44,588.14
144.44,179.8,16.96,48.82,188.52,368.32
101.75,170.96,3.52,42.0,236.04,407.0
124.94,60.07,5.97,53.42,52.38,112.45
60.05,67.11,8.14,37.25,113.04,180.15
288.21,227.04,11.5,46.34,262.92,489.96
60.75,22.87,19.13,41.83,31.8,54.67
338.89,112.37,7.28,34.9,209.58,321.95
244.82,445.79,18.81,50.58,435.56,881.35
103.2,55.62,3.78,53.9,47.58,103.2
62.58,20.14,5.14,33.88,39.31,59.45
174.35,205.94,21.14,32.81,421.72,627.66
101.78,22.89,18.94,24.99,68.71,91.6
34.53,35.46,23.89,51.35,33.6,69.06
161.81,25.27,4.27,20.82,96.09,121.36
71.36,98.77,24.06,36.42,172.4,271.17
120.07,287.08,16.93,59.01,193.2,480.28
64.86,29.64,19.97,50.78,28.73,58.37
169.4,46.57,3.42,28.94,114.36,160.93
149.45,113.3,22.43,37.91,185.6,298.9
311.15,606.85,14.65,51.32,575.52,1182.37
50.18,21.08,11.47,23.34,69.24,90.32
178.96,336.34,4.82,52.21,307.92,644.26
162.19,41.22,4.49,28.24,104.75,145.97
89.21,97.76,15.47,28.84,241.24,339.0
156.05,185.12,10.37,59.01,126.98,312.1
63.58,25.32,13.14,39.82,38.26,63.58
82.56,89.05,24.34,37.85,146.25,235.3
28.18,23.17,10.6,22.84,78.28,101.45
196.51,156.97,5.86,23.49,511.16,668.13
286.51,697.22,2.18,51.23,663.7,1360.92
128.58,272.31,3.37,49.83,274.15,546.46
116.44,180.43,9.73,34.43,343.55,523.98
47.87,137.4,12.37,57.41,101.95,239.35
233.9,61.96,21.38,33.11,125.16,187.12
45.3,67.01,17.35,51.9,62.1,129.11
69.26,92.56,11.7,33.41,184.48,277.04
57.51,50.53,0.67,30.83,113.37,163.9
136.12,105.66,21.64,38.81,166.58,272.24
234.59,315.45,3.38,44.82,388.32,703.77
74.38,51.74,3.57,38.65,82.14,133.88
78.92,112.62,12.36,47.57,124.14,236.76
162.81,103.5,0.69,24.93,311.67,415.17
48.6,97.2,19.52,44.44,121.5,218.7
52.1,22.35,7.05,45.15,27.15,49.5
147.44,157.5,11.09,56.22,122.64,280.14
249.95,392.25,0.85,52.31,357.6,749.85
20.65,37.83,23.4,40.71,55.1,92.93
145.88,128.47,4.73,36.69,221.64,350.11
171.54,197.62,12.17,57.6,145.46,343.08
44.42,7.18,9.75,16.42,27.84,33.31
433.71,651.86,11.47,39.55,996.24,1648.1
213.91,176.73,23.11,43.48,229.7,406.43
184.4,383.45,2.39,48.93,400.25,783.7
176.86,141.16,2.28,39.91,212.56,353.72
122.5,99.64,12.46,22.59,341.36,441.0
97.9,21.61,5.9,24.53,66.5,88.11
208.8,480.76,24.04,57.56,354.44,835.2
53.89,63.93,22.74,39.54,97.74,161.67
41.39,13.04,13.26,39.38,20.07,33.11
140.16,218.88,9.8,39.04,341.76,560.64
113.44,122.53,10.3,24.0,387.95,510.48
87.42,134.25,18.16,30.71,302.85,437.1
108.87,154.76,7.11,35.54,280.72,435.48
244.47,267.24,11.46,54.66,221.7,488.94
114.71,196.07,9.95,40.22,291.45,487.52
187.02,389.5,7.74,41.65,545.6,935.1
204.14,403.89,16.75,52.07,371.84,775.73
129.45,154.44,5.1,59.01,104.46,258.9
268.15,356.63,19.72,29.55,850.05,1206.68
25.01,22.32,11.67,35.0,41.46,63.78
73.55,160.65,19.0,43.68,207.1,367.75
134.77,35.09,24.45,27.41,92.94,128.03
155.52,143.08,8.76,30.67,323.48,466.56
47.31,39.58,1.62,41.83,55.04,94.62
32.31,52.54,7.51,40.65,76.7,129.24
91.42,125.52,21.56,36.13,221.88,347.4
196.46,204.83,24.75,54.87,168.44,373.27
126.31,65.73,23.15,54.78,54.26,119.99
76.74,42.96,0.65,21.95,152.73,195.69
114.19,147.81,12.16,50.76,143.37,291.18
242.64,359.11,3.47,38.95,562.92,922.03
23.18,25.69,4.55,41.04,36.9,62.59
53.46,45.58,12.36,31.58,98.76,144.34
121.4,65.09,14.63,56.44,50.24,115.33
28.56,43.83,19.28,51.16,41.85,85.68
171.07,91.23,1.05,28.07,233.8,325.03
297.29,385.47,15.52,43.22,506.4,891.87
368.09,526.24,5.25,39.71,798.88,1325.12
428.19,784.3,16.48,46.94,1079.1,1805.0
41.98,66.44,19.45,41.65,93.08,159.52
257.87,79.05,15.08,32.27,165.93,244.98
135.68,61.11,7.66,47.41,67.79,128.9
448.24,478.61,15.03,33.37,955.76,1434.37
186.24,156.78,23.13,23.38,513.68,670.46
189.15,164.11,4.05,45.66,195.28,359.39
116.93,290.67,2.15,52.33,264.75,555.42
375.68,314.16,23.55,49.19,324.5,638.66
58.96,112.18,9.7,52.85,100.08,212.26
54.77,62.65,1.95,42.37,85.23,147.88
30.98,13.6,14.43,24.39,42.16,55.76
20.74,23.7,7.36,57.14,17.78,41.48
157.65,246.38,12.02,54.84,202.92,449.3
263.75,408.34,21.73,54.32,343.35,751.69
76.75,57.99,16.07,22.22,202.96,260.95
146.09,249.54,5.73,45.55,298.3,547.84
225.81,62.5,9.64,30.75,140.73,203.23
74.01,52.2,1.63,35.27,95.82,148.02
285.16,336.96,14.73,59.01,233.36,570.32
241.23,259.19,2.25,29.85,609.24,868.43
52.68,24.05,3.13,28.53,60.24,84.29
105.73,63.99,3.44,33.62,126.32,190.31
22.23,11.88,23.61,35.63,21.46,33.34
104.56,143.08,10.28,34.21,275.16,418.24
196.51,365.3,14.81,41.31,519.0,884.3
98.79,69.26,20.15,36.9,118.44,187.7
95.21,53.56,10.76,29.61,127.34,180.9
24.25,51.59,0.52,55.98,40.56,92.15
139.84,139.49,18.38,36.94,238.08,377.57
224.29,397.08,13.12,59.01,275.79,672.87
302.74,450.82,5.06,52.25,411.99,862.81
103.99,53.48,4.63,27.07,144.1,197.58
56.43,17.32,10.25,32.31,36.29,53.61
129.14,63.78,11.64,51.99,58.9,122.68
76.2,149.44,1.64,54.48,124.88,274.32
69.67,61.55,6.01,31.0,137.01,198.56
111.22,110.63,10.5,23.4,362.05,472.68
126.11,268.05,7.37,42.51,362.5,630.55
16.14,21.74,4.55,31.7,46.85,68.59
368.43,53.51,8.34,18.15,241.23,294.74
30.96,7.18,15.46,25.3,19.66,26.32
208.32,97.93,19.23,47.01,110.39,208.32
37.52,11.97,9.39,31.9,25.55,37.52
50.42,19.79,19.56,39.25,30.63,50.42
93.36,162.36,23.49,43.48,211.08,373.44
203.25,75.13,16.88,38.91,117.96,193.09
98.34,188.33,6.47,42.56,254.2,442.53
120.14,150.59,21.35,29.49,360.0,510.59
209.67,167.84,12.48,40.02,251.5,419.34
156.8,54.7,23.42,38.76,86.42,141.12
439.13,451.53,18.92,34.27,865.86,1317.39
292.91,85.66,20.98,38.99,134.02,219.68
427.74,784.3,21.65,48.23,996.55,1805.0
90.74,60.01,9.11,34.81,112.4,172.41
202.3,229.95,11.31,37.89,376.95,606.9
279.66,396.42,2.87,47.25,442.56,838.98
37.23,18.19,18.85,48.86,19.04,37.23
271.38,104.85,12.78,45.45,125.82,230.67
115.54,19.2,21.09,19.55,79.01,98.21
59.67,92.38,7.87,48.38,98.56,190.94
22.24,8.76,15.37,39.39,13.48,22.24
73.34,23.1,13.39,37.05,39.24,62.34
403.39,103.5,21.02,30.19,239.38,342.88
171.6,206.0,5.4,37.51,343.12,549.12
133.19,63.52,15.73,52.99,56.35,119.87
48.03,10.62,15.6,26.01,30.21,40.83
251.14,160.09,15.45,42.5,216.62,376.71
92.84,139.68,11.86,33.43,278.1,417.78
177.72,137.87,9.34,40.83,199.8,337.67
140.12,68.28,1.01,54.14,57.83,126.11
269.16,522.73,10.47,51.11,500.08,1022.81
152.48,165.91,4.72,57.27,123.8,289.71
34.61,36.06,11.01,36.56,62.58,98.64
30.65,30.39,15.69,33.05,61.56,91.95
96.29,122.25,10.16,47.02,137.73,259.98
15.72,23.77,20.55,51.48,22.4,46.17
121.11,38.17,13.89,35.02,70.83,109.0
130.57,82.15,0.94,39.32,126.76,208.91
140.87,224.22,13.7,53.06,198.39,422.61
197.12,253.47,23.58,42.86,337.89,591.36
246.76,178.68,16.2,36.21,314.84,493.52
276.01,335.72,8.53,32.01,713.12,1048.84
239.49,124.15,7.33,30.49,282.98,407.13
175.39,269.16,17.75,38.37,432.4,701.56
115.79,302.55,24.68,52.26,276.4,578.95
42.59,85.92,22.32,50.43,84.44,170.36
68.18,77.44,20.8,44.54,96.42,173.86
375.01,733.28,13.37,51.46,691.76,1425.04
91.26,98.16,7.98,53.78,84.36,182.52
88.24,28.75,22.35,13.24,302.15,330.9
21.56,29.12,4.34,33.77,57.12,86.24
92.81,50.82,10.47,30.42,116.24,167.06
134.51,110.32,17.18,19.3,461.35,571.67
337.36,784.3,10.65,47.75,881.3,1686.8
49.79,70.26,15.16,31.36,153.8,224.06
115.31,35.82,19.09,36.55,62.19,98.01
467.14,581.37,11.49,41.48,820.05,1401.42
29.21,35.16,12.58,30.09,81.68,116.84
141.18,42.32,18.92,13.24,487.1,529.42
267.88,96.56,14.29,45.06,117.74,214.3
70.88,15.88,1.11,13.24,196.76,212.64
399.28,705.66,2.76,39.27,1091.1,1796.76
79.14,34.42,16.38,18.12,155.52,189.94
105.56,23.81,23.64,26.54,65.92,89.73
138.22,90.04,19.57,32.57,186.4,276.44
233.84,328.85,2.3,49.34,337.59,666.44
19.0,33.45,7.4,37.06,56.8,90.25
475.51,754.7,0.3,54.79,622.65,1377.35
107.98,148.26,11.0,45.77,175.68,323.94
139.92,129.03,20.6,25.62,374.68,503.71
199.53,571.35,3.59,57.27,426.3,997.65
197.75,200.88,12.37,50.79,194.62,395.5
267.71,320.52,17.18,33.26,643.24,963.76
370.35,355.92,22.68,48.05,384.78,740.7
24.51,61.25,15.51,49.98,61.3,122.55
69.55,73.64,3.27,52.94,65.46,139.1
15.72,14.49,2.27,47.49,16.02,30.51
61.3,104.58,0.42,44.9,128.36,232.94
95.35,59.42,2.67,24.44,183.72,243.14
427.53,140.2,10.99,34.52,265.95,406.15
85.4,100.9,0.56,31.51,219.35,320.25
148.7,175.16,4.67,58.9,122.24,297.4
64.82,73.64,21.96,26.73,201.85,275.49
104.84,112.55,16.65,37.67,186.24,298.79
81.76,59.38,13.03,36.31,104.14,163.52
123.71,69.79,9.77,33.18,140.52,210.31
312.02,146.23,22.98,31.24,321.8,468.03
25.75,35.28,5.41,45.67,41.97,77.25
233.92,154.91,14.29,34.85,289.54,444.45
114.69,61.31,23.82,28.14,156.6,217.91
108.75,132.41,9.6,32.04,280.84,413.25
60.94,100.89,19.74,55.19,81.93,182.82
137.75,111.49,19.93,28.4,281.1,392.59
192.22,94.79,3.2,29.01,231.98,326.77
216.32,121.41,24.75,29.54,289.6,411.01
226.36,214.9,13.27,33.31,430.23,645.13
270.67,140.22,21.7,54.53,116.92,257.14
15.99,17.76,0.73,37.02,30.21,47.97
145.55,205.02,19.95,46.95,231.63,436.65
78.48,33.8,17.06,50.67,32.91,66.71
67.41,25.56,14.0,44.61,31.74,57.3
167.81,315.6,7.93,52.24,288.52,604.12
186.22,57.53,15.77,32.52,119.38,176.91
52.39,52.56,5.56,39.34,81.03,133.59
65.44,120.85,9.11,36.93,206.35,327.2
69.44,69.6,4.53,33.41,138.72,208.32
238.57,474.35,15.04,39.77,718.5,1192.85
52.27,105.1,1.27,47.31,117.05,222.15
117.78,119.52,3.81,50.74,116.04,235.56
93.94,44.74,11.05,47.63,49.2,93.94
247.08,268.24,5.24,36.19,473.0,741.24
248.24,201.4,11.1,42.7,270.26,471.66
273.09,155.58,1.67,56.97,117.51,273.09
203.86,77.79,3.8,44.89,95.49,173.28
262.25,244.01,19.75,32.65,503.4,747.41
165.99,313.76,5.75,44.48,391.7,705.46
94.94,144.82,22.75,32.11,306.15,450.97
118.15,145.42,9.15,34.19,279.92,425.34
268.01,226.17,5.53,29.61,537.66,763.83
67.98,72.72,13.64,28.15,185.6,258.32
40.03,54.89,14.49,50.79,53.19,108.08
159.87,158.17,1.6,52.07,145.58,303.75
289.96,57.7,10.46,24.87,174.27,231.97
208.71,75.77,10.03,15.13,425.13,500.9
69.54,139.36,1.94,50.1,138.8,278.16
475.51,297.28,15.59,22.54,1021.59,1318.87
56.4,54.66,23.72,51.01,52.5,107.16
90.01,142.47,10.04,55.54,114.06,256.53
137.2,222.95,0.69,43.33,291.55,514.5
401.82,706.7,4.17,35.17,1097.55,1805.0
59.95,44.14,13.91,43.31,57.78,101.92
136.7,281.16,7.99,51.42,265.64,546.8
68.65,27.42,23.54,46.99,30.93,58.35
74.79,124.0,15.93,43.63,160.2,284.2
95.88,121.05,0.25,33.67,238.5,359.55
170.57,167.02,16.31,48.96,174.12,341.14
15.73,36.28,9.12,51.26,34.5,70.78
18.11,8.02,14.33,46.63,13.04,22.06
216.13,338.24,24.75,34.78,634.35,972.59
52.23,24.2,10.1,46.33,28.03,52.23
241.05,116.37,6.89,53.64,100.57,216.94
17.74,22.68,4.7,50.13,22.56,45.24
71.31,101.46,6.87,47.43,112.47,213.93
39.95,89.7,12.41,44.91,110.05,199.75
58.86,67.55,16.23,40.27,100.2,167.75
65.29,21.79,19.34,33.37,43.5,65.29
149.54,197.72,5.64,38.89,310.72,508.44
65.35,83.79,8.69,42.74,112.26,196.05
268.43,88.94,22.21,33.13,179.49,268.43
193.76,126.43,11.29,20.39,493.6,620.03
450.25,527.0,9.66,41.07,756.21,1283.21
41.71,34.0,0.5,22.64,116.16,150.16
129.8,149.92,4.17,30.39,343.32,493.24
282.03,315.14,23.88,24.83,954.0,1269.14
200.22,88.01,16.57,27.47,232.34,320.35
287.73,211.57,11.33,45.96,248.8,460.37
211.78,59.42,9.76,33.01,120.59,180.01
419.25,106.96,13.53,28.35,270.37,377.33
63.27,54.28,12.28,38.13,88.08,142.36
15.72,20.76,9.55,50.29,20.52,41.28
162.67,173.17,0.52,39.43,266.04,439.21
65.84,109.13,15.41,36.83,187.15,296.28
88.92,227.0,11.16,51.06,217.6,444.6
190.53,93.08,17.86,48.85,97.45,190.53
108.27,291.53,3.2,56.69,222.75,514.28
73.83,72.82,22.07,51.91,67.46,140.28
91.29,7.3,7.36,13.24,61.17,68.47
81.66,53.79,22.75,34.67,101.36,155.15
259.98,350.61,22.59,37.46,585.32,935.93
44.08,49.68,19.36,56.35,38.48,88.16
457.4,709.84,22.71,40.84,1028.28,1738.12
21.91,19.43,18.35,27.71,50.68,70.11
114.79,74.84,19.8,34.31,143.26,218.1
143.11,154.06,17.1,42.22,210.87,364.93
67.52,177.6,19.1,52.61,160.0,337.6
371.05,465.36,5.08,41.81,647.79,1113.15
114.27,226.7,18.32,39.68,344.65,571.35
299.49,100.34,18.12,41.88,139.25,239.59
84.84,37.44,20.07,49.03,38.92,76.36
30.3,49.95,19.99,32.97,101.55,151.5
212.86,367.0,18.75,43.1,484.44,851.44
230.04,351.86,1.06,53.67,303.75,655.61
179.34,276.49,8.21,40.57,405.0,681.49
234.17,415.26,17.1,52.16,380.92,796.18
138.8,56.02,8.72,40.36,82.78,138.8
46.03,33.56,14.59,27.0,90.72,124.28
148.22,89.69,17.55,22.41,310.5,400.19
297.44,535.35,18.95,59.01,356.97,892.32
185.44,122.0,2.69,32.89,248.88,370.88
19.75,33.4,8.77,33.82,65.35,98.75
22.94,33.12,22.18,48.13,35.7,68.82
98.11,52.55,3.76,22.32,182.91,235.46
26.93,12.45,18.72,51.36,13.04,24.24
68.45,27.65,15.15,47.52,30.53,58.18
144.4,133.42,24.54,46.2,155.38,288.8
50.59,32.08,1.17,31.71,69.1,101.18
134.6,58.68,15.51,24.22,183.6,242.28
205.48,275.39,6.27,47.03,310.23,585.62
46.73,27.03,5.14,36.15,47.74,74.77
226.43,281.87,7.41,48.82,295.53,577.4
259.83,364.2,7.67,49.18,376.32,740.52
56.91,95.56,15.07,41.98,132.08,227.64
116.41,78.52,7.13,39.68,119.38,197.9
211.62,485.92,11.0,57.4,360.56,846.48
137.12,197.76,2.11,48.07,213.6,411.36
47.59,61.68,9.91,45.48,73.95,135.63
125.82,157.64,0.69,27.84,408.55,566.19
209.06,123.89,12.59,31.19,273.32,397.21
29.91,13.79,23.76,46.1,16.12,29.91
107.06,53.85,7.7,26.47,149.56,203.41
148.83,48.26,9.43,32.43,100.57,148.83
67.41,77.71,13.01,36.03,138.0,215.71
43.34,52.76,14.88,30.43,120.6,173.36
72.49,56.03,1.7,22.73,190.44,246.47
272.1,371.18,15.4,40.12,553.96,925.14
257.59,169.62,22.44,38.73,268.28,437.9
123.29,119.44,17.29,26.91,324.4,443.84
200.2,317.95,0.63,37.37,532.9,850.85
140.76,136.34,8.25,50.98,131.1,267.44
108.65,176.55,12.44,54.16,149.4,325.95
173.74,191.98,8.24,24.56,589.85,781.83
32.6,52.9,8.77,32.45,110.1,163.0
54.61,20.96,23.53,15.99,110.1,131.06
46.78,11.6,11.31,31.0,25.82,37.42
96.79,139.04,3.75,35.91,248.12,387.16
100.84,24.06,23.05,14.91,137.28,161.34
244.19,600.4,4.73,49.17,620.55,1220.95
146.77,274.93,16.82,46.83,312.15,587.08
90.75,72.44,6.99,49.89,72.76,145.2
193.01,86.29,23.67,44.71,106.72,193.01
101.48,168.56,6.37,41.53,237.36,405.92
74.74,89.89,2.34,31.65,194.12,284.01
149.67,244.73,22.28,34.42,466.2,710.93
66.93,31.12,9.6,27.35,82.66,113.78
136.01,234.27,11.66,57.41,173.76,408.03
20.6,18.68,2.87,25.19,55.48,74.16
183.92,88.19,13.59,50.48,86.53,174.72
190.31,135.16,23.86,27.85,350.13,485.29
190.45,168.99,6.92,46.7,192.86,361.85
475.51,224.6,7.99,47.67,246.52,471.12
184.63,111.56,21.88,30.21,257.7,369.26
27.15,36.96,15.57,45.38,44.49,81.45
171.92,140.28,21.63,40.8,203.56,343.84
89.43,77.57,15.2,48.19,83.4,160.97
30.55,27.5,5.13,25.0,82.48,109.98
71.52,80.1,16.64,37.33,134.46,214.56
17.16,7.18,5.6,30.3,13.04,22.06
154.3,56.47,24.19,38.52,90.12,146.59
139.81,251.27,21.96,52.86,224.08,475.35
151.9,212.01,13.08,51.69,198.12,410.13
41.12,94.35,15.55,45.89,111.25,205.6
176.22,206.84,3.77,58.69,145.6,352.44
475.51,784.3,19.25,49.91,973.4,1805.0
67.94,121.97,10.85,37.79,200.75,322.72
28.05,76.35,22.46,54.44,63.9,140.25
71.99,31.3,21.18,45.77,37.09,68.39
56.1,64.68,6.75,42.7,86.79,151.47
162.41,24.3,19.46,18.7,105.63,129.93
22.44,31.8,4.31,47.24,35.52,67.32
46.22,89.12,16.87,48.2,95.76,184.88
121.99,241.25,19.33,39.55,368.7,609.95
438.21,316.58,24.49,38.02,516.02,832.6
79.38,62.21,7.93,46.1,72.74,134.95
137.6,27.51,18.18,24.99,82.57,110.08
47.75,80.87,12.28,49.81,81.48,162.35
31.54,15.33,22.43,15.19,85.6,100.93
475.51,330.76,15.13,33.53,655.58,986.34
148.96,147.52,6.69,36.68,254.67,402.19
351.46,295.04,1.04,41.97,407.88,702.92
472.48,588.53,12.36,43.71,758.04,1346.57
20.86,28.23,7.29,45.11,34.35,62.58
130.15,318.41,17.76,51.51,299.8,618.21
177.46,163.29,0.91,48.43,173.88,337.17
158.17,271.16,6.15,36.09,480.15,751.31
125.17,108.88,18.89,43.49,141.46,250.34
84.37,126.33,4.65,39.4,194.28,320.61
112.99,118.18,13.83,52.3,107.8,225.98
126.33,28.55,18.31,26.59,78.83,107.38
55.28,32.58,5.17,58.94,22.7,55.28
85.36,10.3,2.78,16.09,53.72,64.02
59.04,25.17,2.63,25.08,75.2,100.37
102.99,66.78,23.73,40.53,98.0,164.78
140.7,179.92,6.56,30.09,418.05,597.97
75.52,161.24,5.65,53.38,140.84,302.08
129.0,99.34,19.46,42.78,132.86,232.2
41.79,29.46,21.26,44.06,37.4,66.86
197.16,80.65,13.26,40.91,116.51,197.16
207.54,121.6,22.94,58.59,85.94,207.54
172.44,158.28,19.99,40.79,229.71,387.99
125.1,329.3,19.59,52.65,296.2,625.5
19.96,7.18,5.17,33.19,13.04,22.06
194.01,193.66,13.25,55.46,155.56,349.22
17.64,16.82,0.62,47.68,18.46,35.28
133.7,251.18,3.08,49.44,256.88,508.06
83.37,28.71,16.17,36.25,50.49,79.2
310.4,599.5,8.62,38.63,952.5,1552.0
355.02,744.5,13.22,41.94,1030.6,1775.1
44.87,62.92,1.04,51.94,58.23,121.15
213.21,75.38,17.49,37.22,127.17,202.55
31.86,52.0,21.12,32.64,107.3,159.3
74.06,27.0,3.74,45.57,32.25,59.25
127.53,84.26,12.02,20.65,323.84,408.1
100.54,30.78,12.83,36.02,54.68,85.46
207.56,198.54,19.33,50.34,195.82,394.36
174.99,286.0,4.0,45.4,343.96,629.96
305.53,637.24,3.71,46.35,737.65,1374.89
377.95,755.05,20.26,52.57,681.16,1436.21
124.69,233.5,14.88,37.45,389.95,623.45
219.31,202.97,10.21,21.78,729.1,932.07
125.55,72.69,17.5,32.17,153.3,225.99
473.75,434.06,9.05,33.93,845.07,1279.13
73.97,179.76,21.65,51.16,171.6,351.36
247.99,112.02,16.53,25.1,334.36,446.38
192.93,126.79,12.78,36.51,220.48,347.27
184.84,331.71,4.22,44.86,407.65,739.36
83.93,67.12,6.44,39.99,100.74,167.86
22.69,8.02,21.06,37.2,13.54,22.06
47.21,13.0,15.5,36.71,22.41,35.41
148.85,141.49,4.42,35.21,260.4,401.89
205.01,57.75,5.36,29.65,137.01,194.76
134.23,22.27,17.02,19.52,91.83,114.1
259.85,484.75,0.28,37.31,814.5,1299.25
69.84,11.64,19.44,13.24,93.12,104.76
59.59,25.52,3.76,42.83,34.07,59.59
142.19,57.01,4.93,42.2,78.07,135.08
108.03,207.04,16.6,47.91,225.08,432.12
348.55,147.4,20.57,42.29,201.15,348.55
77.82,45.94,23.68,59.01,31.88,77.82
130.73,44.02,12.55,19.81,178.22,222.24
92.43,99.47,5.12,39.86,150.09,249.56
184.74,82.82,0.63,49.81,83.45,166.27
74.29,31.49,12.75,13.25,206.24,237.73
152.6,114.81,3.4,27.87,297.21,412.02
430.97,576.75,18.75,44.61,716.16,1292.91
26.94,11.41,6.19,42.35,15.53,26.94
174.17,239.2,18.31,34.33,457.48,696.68
240.83,536.72,22.85,55.72,426.6,963.32
19.95,13.95,5.37,38.85,21.96,35.91
92.16,127.23,7.88,43.14,167.68,294.91
219.57,264.73,6.44,44.65,328.11,592.84
223.26,231.99,24.42,54.69,192.2,424.19
113.14,180.18,21.3,44.24,227.12,407.3
466.5,784.3,4.11,36.42,1097.55,1805.0
75.98,126.0,7.29,41.46,177.92,303.92
87.88,27.6,20.96,33.06,55.89,83.49
78.93,133.87,21.58,42.4,181.85,315.72
18.26,21.04,24.75,42.68,28.26,49.3
185.78,22.39,13.46,15.07,126.23,148.62
139.5,89.19,11.51,26.64,245.61,334.8
210.92,227.97,11.2,56.89,172.78,400.75
44.54,21.52,7.2,53.68,18.57,40.09
314.79,513.12,2.05,54.33,431.25,944.37
58.87,125.67,21.25,47.44,139.25,264.92
22.76,34.47,7.09,50.48,33.81,68.28
127.22,85.74,10.91,37.44,143.26,229.0
73.65,29.91,20.3,23.89,95.3,125.21
169.6,125.7,7.0,29.06,306.78,432.48
145.44,414.3,15.45,56.97,312.9,727.2
